HYP_GRP_CLASS_KEY|HYP_GRP_CLASS_DESC|HYP_CLASS_KEY|HYP_CLASS_DESC|HYP_SUB_CLASS_KEY|HYP_SUB_CLASS_DESC|HYP_CLUST_CLASS_DESC
334|SPORT|3343|CIBLERIE|33434|TIR ET ACCESSOIRES|SPORT
334|SPORT|3344|SPORT COLLECTIF|33440|BALLON DE FOOT|SPORT
334|SPORT|3344|SPORT COLLECTIF|33441|ACCESSOIRES FOOT|SPORT
334|SPORT|3344|SPORT COLLECTIF|33442|EQUIPEMENT FOOT|SPORT
334|SPORT|3344|SPORT COLLECTIF|33443|BALLON DE RUGBY|SPORT
334|SPORT|3344|SPORT COLLECTIF|33444|EQUIPEMENT RUGBY|SPORT
334|SPORT|3344|SPORT COLLECTIF|33445|BALLON DE BASKET|SPORT
334|SPORT|3344|SPORT COLLECTIF|33446|ACCESSOIRES BASKET|SPORT
334|SPORT|3344|SPORT COLLECTIF|33447|BALLON DE VOLLEY|SPORT
334|SPORT|3344|SPORT COLLECTIF|33448|BALLON DE HAND-BALL|SPORT
334|SPORT|3344|SPORT COLLECTIF|33449|BASE BALL|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33450|ACCESSOIRE MUSCULATION|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33451|POIDS ET BARRE|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33452|VELO D  APPARTEMENT|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33453|RAMEUR|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33454|BANC DE MUSCULATION|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33455|STEPPER  TAPIS DE COURSE|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33456|RELAXATION|SPORT
334|SPORT|3345|FITNESS ET MUSCULATION|33457|DANSE|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33460|PATIN A ROULETTES|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33461|ROLLER SKATE|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33462|ROLLER IN LINE|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33463|SKATE BOARD|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33464|PATINETTE|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33465|ROULEMENT ET PROTECTION|SPORT
334|SPORT|3346|ROLLER ET SKATE BOARD|33466|HOCKEY|SPORT
334|SPORT|3347|AUTRES SPORTS|33470|NATATION|SPORT
334|SPORT|3347|AUTRES SPORTS|33471|SPORTS DE COMBAT|SPORT
334|SPORT|3347|AUTRES SPORTS|33472|CERF-VOLANT|SPORT
334|SPORT|3347|AUTRES SPORTS|33473|AUTRES SPORTS|SPORT
334|SPORT|3347|AUTRES SPORTS|33474|COUPE ET MEDAILLE|SPORT
334|SPORT|3348|SPORT D HIVER|33480|LUGE|SPORT
334|SPORT|3348|SPORT D HIVER|33481|SURF|SPORT
334|SPORT|3348|SPORT D HIVER|33482|SKI DE DESCENTE|SPORT
334|SPORT|3348|SPORT D HIVER|33483|SKI DE FOND|SPORT
334|SPORT|3348|SPORT D HIVER|33484|BATON DE SKI & ACCESSOIRE|SPORT
334|SPORT|3348|SPORT D HIVER|33485|BAGAGERIE SKI|SPORT
334|SPORT|3348|SPORT D HIVER|33486|CHAUSSURE DE SKI|SPORT
334|SPORT|3348|SPORT D HIVER|33487|RAQUETTE DE NEIGE|SPORT
334|SPORT|3349|SAC DE SPORT|33490|SAC A DOS DE SPORT|SPORT
334|SPORT|3349|SAC DE SPORT|33491|SAC POLOCHON DE SPORT|SPORT
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33500|VELO D  ENFANT|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33501|VTT 16 AU 24 POUCES|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33502|VTT 26 POUCES|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33503|VELO TOUT CHEMIN|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33504|VELO VILLE|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33505|VELO DE COURSE|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3350|CYCLE|33506|SAV  VELO|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3351|ACCESSOIRES CYCLE|33510|CREVAISON/GONFLAGE|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3351|ACCESSOIRES CYCLE|33511|ENTRETIEN REPARATION VELO|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3351|ACCESSOIRES CYCLE|33512|PROTECTION ET SECURITE|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3351|ACCESSOIRES CYCLE|33513|EQUIPEMENT|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3351|ACCESSOIRES CYCLE|33514|VETEMENT CYCLISTE|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3352|CYCLE MOTORISE|33520|VEHICULE TOUT TERRAIN|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3352|CYCLE MOTORISE|33521|MOTEUR 50CC|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3352|CYCLE MOTORISE|33522|MOTEUR 80CC|CYCLE ET ACCESSOIRES
335|CYCLE ET ACCESSOIRES|3352|CYCLE MOTORISE|33523|MOTEUR 125CC|CYCLE ET ACCESSOIRES
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33600|GAZ|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33601|RECHAUD ET ACCESSOIRES|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33602|ECLAIRAGE & ACCESSOIRES|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33603|VAISSELLE CAMPING|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33604|GOURDE/JERRYCAN|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33605|ACCUMULATEUR DE FROID|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33606|GLACIERE SOUPLE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33607|GLACIERE RIGIDE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3360|USTENSILE MENAGER|33608|GLACIERE ELECTRIQUE ET REFRIGE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3361|SIEGE DE CAMPING|33610|SIEGE DE PLAGE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3361|SIEGE DE CAMPING|33611|SIEGE PLIANT|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3361|SIEGE DE CAMPING|33612|CHAISE PLIANTE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3361|SIEGE DE CAMPING|33613|FAUTEUIL PLIANT|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3362|MOBILIER DE CAMPING|33620|TABLE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3362|MOBILIER DE CAMPING|33621|RANGEMENT|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3362|MOBILIER DE CAMPING|33622|WC CHIMIQUE ET ACCESSOIRE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3363|EQUIPEMENT DE RANDONNEE|33630|EQUIPEMENT DU RANDONNEUR|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3363|EQUIPEMENT DE RANDONNEE|33631|SECURITE DU RANDONNEUR|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3363|EQUIPEMENT DE RANDONNEE|33632|ACCESSOIRES DE RANDONNEE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3364|TENTE ET ACCESSOIRES|33640|TENTE 1 CHAMBRE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3364|TENTE ET ACCESSOIRES|33641|TENTE 2 CHAMBRES ET PLUS|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3364|TENTE ET ACCESSOIRES|33642|TENTE A ARMATURE ACIER|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3364|TENTE ET ACCESSOIRES|33643|ACCESSOIRES DE TENTE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3365|LIT,MATELAS ET TAPIS|33650|LIT DE CAMP|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3365|LIT,MATELAS ET TAPIS|33651|MATELAS PNEUMATIQUE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3365|LIT,MATELAS ET TAPIS|33652|ACCESSOIRES POUR MATELAS|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3365|LIT,MATELAS ET TAPIS|33653|TAPIS DE SOL|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3366|SAC DE COUCHAGE|33660|SAC DE COUCHAGE ENFANT|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3366|SAC DE COUCHAGE|33661|SAC COUCHAGE RANDO ENFANT|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3366|SAC DE COUCHAGE|33662|SAC DE COUCHAGE CAMPING|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3366|SAC DE COUCHAGE|33663|SAC DE COUCHAGE RANDONNEE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3366|SAC DE COUCHAGE|33664|SAC DE COUCHAGE TREKKING|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3366|SAC DE COUCHAGE|33665|ACCESSOIRES SAC COUCHAGE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3367|SAC A DOS|33670|SAC A DOS BALLADE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3367|SAC A DOS|33671|SAC A DOS RANDONNEE|CAMPING RANDONNEE
336|CAMPING RANDONNEE|3367|SAC A DOS|33672|SAC A DOS TREKKING|CAMPING RANDONNEE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33700|SAC BANANE LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33701|SAC A DOS LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33702|BAGAGERIE FEMININE|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33703|SAC POLOCHON LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33704|SAS A ROULETTES LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33705|SAC TROLLEY LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33706|VALISE LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33707|TROLLEY LOISIRS|BAGAGE
337|BAGAGE|3370|BAGAGE DE LOISIRS|33708|VANITY/TROUSSE TOILETTE LOISIR|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33710|SAC BANANE CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33711|SAC A DOS CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33712|SAC POLOCHON CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33713|SAS A ROULETTES CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33714|SAC TROLLEY CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33715|VALISE CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33716|TROLLEY CLASSIQUE|BAGAGE
337|BAGAGE|3371|BAGAGE CLASSIQUE|33717|VANITY/TROUSSE TOILETTE CLASS|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33720|SERVIETTE AFFAIRES|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33721|TROLLEY AFFAIRES|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33722|ATTACHE CASE AFFAIRES|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33723|REPORTER AFFAIRES|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33724|BOARD CASE AFFAIRES|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33725|BAGAGE ORDINATEUR AFFAIRES|BAGAGE
337|BAGAGE|3372|BAGAGE D  AFFAIRES|33726|PORTE HABIT AFFAIRES|BAGAGE
337|BAGAGE|3373|BAGAGE ENFANT|33730|BAGAGE ENFANT|BAGAGE
337|BAGAGE|3373|BAGAGE ENFANT|33731|VALISE/TROLLEY ENFANT|BAGAGE
337|BAGAGE|3374|ACCESSOIRE DE VOYAGE|33740|CONFORT DE LA PERSONNE|BAGAGE
337|BAGAGE|3374|ACCESSOIRE DE VOYAGE|33741|SECURITE DE LA PERSONNE|BAGAGE
337|BAGAGE|3374|ACCESSOIRE DE VOYAGE|33742|SECURITE ET PROTECTION DES BAG|BAGAGE
337|BAGAGE|3375|CANTINE|33750|CANTINE|BAGAGE
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34000|PLANTE FLEURIE EMBALLEE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34001|COMPOSITION VANNERIE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34002|COMPOSITION CERAMIQUE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34003|COMPOSITION BACS PLASTIQUES|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34004|COMPOSITION VERRERIE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34005|COMPOSITION MINI SERRE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3400|PLANTE ET COMPOSITION A OFFRIR|34006|AUTRE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34010|AZALEE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34011|BULBE FLEURI|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34012|CYCLAMEN|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34013|GERBERA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34014|HIBISCUS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34015|HORTENSIA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34016|JASMIN|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34017|MUGUET|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34018|POINSETTIA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3401|PLANTE FLEURIE SAISONNIER|34019|AUTRE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34020|ANTHURIUM|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34021|BEGONIA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34022|CHRYSANTHEME MINI|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34023|GARDENIA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34024|KALANCHOE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34025|ORCHIDEE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34026|ROSIER MINI|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34027|SAINTPAULIA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34028|SPATHIPHYLLUM|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3402|PLANTE FLEURIE PERMANENT|34029|AUTRE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34030|ARECA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34031|CROTON|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34032|DIEFFENBACHIA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34033|DRACAENA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34034|FICUS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34035|FOUGERE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34036|SCHEFFLERA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34037|SCINDAPSUS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34038|YUCCA|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3403|PLANTE VERTE|34039|AUTRE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3404|SUSPENSION|34040|VERTE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3404|SUSPENSION|34041|FLEURIE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34050|BONSAI D INTERIEUR|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34051|CACTUS VERT|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34052|CACTUS FLEURI|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34053|CACTUS GREFFE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34054|COMPOSITION CACTUS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34055|DECOR CACTUS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3405|CACTEE|34056|PLANTE GRASSE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3406|ENTRETIEN PLANTE INTER.|34060|ENGRAIS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3406|ENTRETIEN PLANTE INTER.|34061|TRAITEMENT|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3406|ENTRETIEN PLANTE INTER.|34062|LUSTRANT|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3406|ENTRETIEN PLANTE INTER.|34063|ACCESSOIRE D  ENTRETIEN|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3406|ENTRETIEN PLANTE INTER.|34064|OUTIL|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3406|ENTRETIEN PLANTE INTER.|34065|TERREAU DE REMPOTAGE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3407|SUPPORT DECORATION|34070|TUTEUR|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3407|SUPPORT DECORATION|34071|ACCESSOIRES FLEURISTE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3408|FLEUR SECHEE|34080|BOUQUET|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3408|FLEUR SECHEE|34081|COMPOSITION SECHEE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3409|FLEUR ARTIFICIELLE|34090|FLEUR A L UNITE / BOUQUETS|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3409|FLEUR ARTIFICIELLE|34091|COMPOSITION ET PLANTE FLEURIE|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3409|FLEUR ARTIFICIELLE|34092|PLANTE VERTE ET SUSPENSION|LA JARDINERIE - PLANTES D INTERIEUR
340|PLANTE D  INTERIEUR|3409|FLEUR ARTIFICIELLE|34093|DECORATION DE LA MAISON|LA JARDINERIE - PLANTES D INTERIEUR
341|POT ET BAC|3410|BAC A RESERVE D  EAU|34100|BAC A RESERVE EAU BLANC|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3410|BAC A RESERVE D  EAU|34101|BAC A RESERVE EAU COULEUR|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3411|CACHE-POT|34110|CERAMIQUE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3411|CACHE-POT|34111|RESINE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3411|CACHE-POT|34112|AUTRE MATIERE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34120|SOUCOUPE EMAILLEE COULEUR|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34121|POTERIE EMAILLEE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34122|SOUCOUPE PLASTIQUE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34123|POT DE CULTURE PLASTIQUE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34124|SOUCOUPE TERRE CUITE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34125|POTERIE TERRE CUITE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3412|SOUCOUPE/COUPE ET POT|34126|SUPPORTS DE POTS|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3413|BALCONNIERE/JARDINIERE|34130|JARD  BALCON PLASTIQUE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3413|BALCONNIERE/JARDINIERE|34131|JARD  BALCON TERRE CUITE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3413|BALCONNIERE/JARDINIERE|34132|SUPPORT BALCONNIERE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3414|BAC ET POTERIE EXTERIEUR|34140|BAC PLASTIQUE ROND|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3414|BAC ET POTERIE EXTERIEUR|34141|BAC PLASTIQUE CARRE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3414|BAC ET POTERIE EXTERIEUR|34142|BAC PIERRE RECONSTITUEE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3414|BAC ET POTERIE EXTERIEUR|34143|BAC EN BOIS|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3414|BAC ET POTERIE EXTERIEUR|34144|BAC AUTRE MATIERE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3414|BAC ET POTERIE EXTERIEUR|34145|COUPE ET SUSPENSION|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3415|SUPPORT DE PLANTES|34150|CREMAILLERE|LA JARDINERIE - POT ET BAC 
341|POT ET BAC|3415|SUPPORT DE PLANTES|34151|ETAGERE PORTE PLANTES|LA JARDINERIE - POT ET BAC 
342|TERREAU ET AMENDEMENT|3420|TERREAU|34200|TERREAU SANS TOURBE|TERREAU
342|TERREAU ET AMENDEMENT|3420|TERREAU|34201|TERREAU UNIVERSEL|TERREAU
342|TERREAU ET AMENDEMENT|3420|TERREAU|34202|TERREAU SPECIFIQUE|TERREAU
342|TERREAU ET AMENDEMENT|3421|TERRE DE BRUYERE|34210|TERRE DE BRUYERE|TERREAU
342|TERREAU ET AMENDEMENT|3422|TOURBE|34220|TOURBE|TERREAU
342|TERREAU ET AMENDEMENT|3423|FUMIER ET COMPOST|34230|COMPOST|TERREAU
342|TERREAU ET AMENDEMENT|3423|FUMIER ET COMPOST|34231|FUMIER|TERREAU
342|TERREAU ET AMENDEMENT|3424|ECORCE DE PIN|34240|ECORCE DE PIN|TERREAU
342|TERREAU ET AMENDEMENT|3424|ECORCE DE PIN|34241|PAILLIS D ECORCE|TERREAU
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34300|MATIERE PREMIERE|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34301|ENGRAIS UNIVERSEL BIO|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34302|ENGRAIS GAZON BIO|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34303|ENGRAIS POTAGER BIO|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34304|ENGRAIS FLEURS BIO|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34305|ENGRAIS CONIFERES BIO|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3430|PRODUIT NATUREL|34306|TRAITEMENT BIO|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3431|ENGRAIS|34310|ENGRAIS UNIVERSEL|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3431|ENGRAIS|34311|ENGRAIS GAZON|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3431|ENGRAIS|34312|ENGRAIS POTAGER|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3431|ENGRAIS|34313|ENGRAIS FLEUR|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3431|ENGRAIS|34314|ENGRAIS CONIFERES|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3432|PRODUIT DE TRAITEMENT|34320|PRODUIT DE SOINS|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3432|PRODUIT DE TRAITEMENT|34321|TRAITEMENT POUR MALADIES|ENGRAIS
343|ENGRAIS ET TRAITEMENT|3432|PRODUIT DE TRAITEMENT|34322|TRAITEMENT TOTAL|ENGRAIS
